COEFF   0.063509,190,192
COEFF   0.078838,213,0
COEFF   -0.070446,211,64
COEFF   -0.066477,351,192
COEFF   0.075094,353,192
COEFF   -0.062414,457,192
COEFF   0.074197,457,64
COEFF   0.066758,425,128
COEFF   -0.067716,152,192
COEFF   0.091762,153,0
COEFF   0.065474,238,192
COEFF   -0.065709,353,0
COEFF   -0.063911,579,0
COEFF   -0.079307,519,0
COEFF   0.072798,571,0
COEFF   0.072038,417,128
COEFF   -0.076375,248,0
COEFF   0.065213,296,192
COEFF   -0.072845,294,0
COEFF   -0.070078,154,128
COEFF   0.060227,656,0
COEFF   -0.071250,628,192
COEFF   0.060048,347,128
COEFF   -0.052394,348,0
COEFF   -0.056387,384,192
COEFF   0.055989,44,64
COEFF   -0.078772,713,0
COEFF   0.072528,503,64
COEFF   -0.078345,637,0
COEFF   0.067536,224,0
COEFF   -0.074010,710,0
COEFF   0.068153,44,0
COEFF   -0.070733,406,128
COEFF   0.057943,657,0
COEFF   0.061382,385,0
COEFF   0.077543,409,64
COEFF   -0.060627,408,64
COEFF   0.067865,475,0
COEFF   -0.067398,331,64
COEFF   -0.060325,605,0
COEFF   0.056827,568,64
COEFF   0.053944,604,192
COEFF   -0.055201,411,192
COEFF   -0.057264,626,0
COEFF   -0.056629,517,128
COEFF   0.061559,544,192
COEFF   0.054830,243,0
COEFF   -0.050817,242,192
COEFF   0.055604,240,64
COEFF   0.062442,472,128
COEFF   -0.065672,714,0
COEFF   0.065061,302,128
COEFF   0.056434,355,0
COEFF   -0.051397,356,192
COEFF   0.059890,389,64
COEFF   -0.063155,709,0
COEFF   0.060482,282,64
COEFF   -0.063980,102,0
COEFF   0.056848,503,0
COEFF   -0.065051,177,64
COEFF   -0.050187,516,0
COEFF   0.058097,514,128
COEFF   -0.047891,576,64
COEFF   0.060927,629,0
COEFF   0.057107,398,192
COEFF   -0.057003,634,0
COEFF   0.057625,233,128
COEFF   -0.064048,387,64
COEFF   0.057523,498,128
COEFF   0.057878,347,0
COEFF   -0.056878,349,0
COEFF   0.050084,596,64
COEFF   -0.055121,218,0
COEFF   0.059905,622,128
COEFF   -0.055823,539,192
COEFF   0.059084,454,0
COEFF   -0.054756,524,128
COEFF   0.056348,468,64
COEFF   0.050089,295,192
COEFF   -0.048999,494,192
COEFF   -0.047615,266,64
COEFF   0.050822,239,64
COEFF   -0.048831,212,128
COEFF   0.061410,184,0
COEFF   0.061260,254,0
COEFF   -0.061841,663,0
COEFF   -0.054957,626,64
COEFF   -0.043191,491,64
COEFF   0.052310,464,192
COEFF   0.049097,598,0
COEFF   0.050849,614,64
COEFF   -0.059799,405,192
COEFF   0.044816,245,64
COEFF   -0.050637,272,192
COEFF   0.058129,271,64
COEFF   0.052870,389,192
COEFF   -0.058947,715,0
COEFF   0.055726,282,0
COEFF   -0.056502,128,128
COEFF   -0.046165,492,64
COEFF   0.051959,459,64
COEFF   -0.049987,489,128
COEFF   0.052854,445,128
COEFF   -0.060404,682,0
COEFF   0.050824,213,64
COEFF   0.052881,642,0
COEFF   -0.058643,610,0
COEFF   0.049961,677,192
COEFF   -0.057884,161,64
COEFF   -0.050716,605,128
COEFF   0.055793,371,0
COEFF   0.047850,158,192
COEFF   -0.050846,214,192
COEFF   -0.048506,344,192
COEFF   0.054728,633,192
COEFF   0.049978,373,0
COEFF   -0.049595,345,192
COEFF   0.050082,345,128
COEFF   -0.048699,292,0
COEFF   -0.045435,123,0
COEFF   0.052743,190,128
COEFF   -0.052467,276,0
COEFF   0.053963,533,0
COEFF   -0.058193,379,192
COEFF   0.043190,653,0
COEFF   0.048399,513,0
COEFF   -0.044400,430,0
COEFF   0.055252,403,0
COEFF   -0.048685,376,0
COEFF   0.056754,348,192
COEFF   -0.045011,404,0
COEFF   0.050155,405,0
COEFF   -0.048000,350,64
COEFF   0.044123,349,128
COEFF   -0.042395,132,0
COEFF   0.049788,561,64
COEFF   -0.055006,257,0
COEFF   0.051654,260,64
COEFF   -0.045341,204,0
COEFF   0.051161,561,128
COEFF   -0.055664,434,128
COEFF   0.047556,407,128
COEFF   -0.048449,408,0
COEFF   0.042252,409,128
COEFF   -0.047321,716,0
COEFF   0.053529,614,0
COEFF   -0.050403,220,0
COEFF   0.050930,273,0
COEFF   -0.043525,273,128
COEFF   0.056145,561,0
COEFF   -0.050279,350,192
COEFF   0.042411,241,64
COEFF   0.043964,154,64
COEFF   -0.045983,180,192
COEFF   0.051269,232,192
COEFF   -0.050556,231,64
COEFF   0.052132,367,192
COEFF   -0.051461,688,64
COEFF   0.042609,60,0
COEFF   -0.051426,491,192
COEFF   0.045673,456,64
COEFF   -0.047965,428,192
COEFF   0.042831,462,128
COEFF   0.043141,372,0
COEFF   -0.047181,317,128
COEFF   0.041246,181,128
COEFF   -0.048541,155,192
COEFF   0.043050,365,0
COEFF   -0.050780,462,192
COEFF   0.040206,357,64
COEFF   -0.040835,524,0
COEFF   0.042641,468,0
COEFF   -0.048255,384,64
COEFF   0.041621,356,64
COEFF   0.041182,631,192
COEFF   -0.036900,550,64
COEFF   0.034679,453,0
COEFF   -0.044274,329,192
COEFF   -0.034362,267,128
COEFF   0.045578,265,128
COEFF   -0.041188,211,192
COEFF   0.039977,405,128
COEFF   -0.043529,406,0
COEFF   0.040382,351,0
COEFF   -0.043140,323,64
COEFF   0.040072,325,192
COEFF   -0.050016,326,192
COEFF   0.039776,40,192
COEFF   -0.051146,712,64
COEFF   0.048253,115,64
COEFF   -0.050840,663,64
COEFF   0.045440,234,192
COEFF   -0.042019,233,0
COEFF   0.039526,260,0
COEFF   0.044320,484,0
COEFF   -0.040279,457,128
COEFF   0.045981,430,128
COEFF   0.035154,268,192
COEFF   0.041315,183,0
COEFF   -0.042610,183,128
COEFF   0.042858,155,0
COEFF   0.045143,397,192
COEFF   -0.047806,153,192
COEFF   -0.040909,320,128
COEFF   0.040934,319,64
COEFF   -0.042844,291,64
COEFF   0.035462,572,64
COEFF   -0.041546,574,0
COEFF   0.041683,521,0
COEFF   -0.038915,466,64
COEFF   0.037827,327,192
COEFF   -0.039603,517,192
COEFF   0.043379,40,128
COEFF   -0.049713,103,0
COEFF   0.044691,143,128
COEFF   -0.050649,634,64
COEFF   0.039706,373,128
COEFF   -0.039863,346,64
COEFF   0.043581,210,0
COEFF   0.041073,515,192
COEFF   -0.042563,432,0
COEFF   0.038594,294,128
COEFF   -0.041631,322,0
COEFF   0.039149,375,128
COEFF   -0.037718,382,0
COEFF   0.044795,438,64
COEFF   -0.040115,548,192
COEFF   -0.032876,516,64
COEFF   0.042668,516,192
COEFF   -0.037444,408,128
COEFF   0.039954,677,128
COEFF   -0.050148,680,64
COEFF   0.042399,223,128
COEFF   -0.046386,713,64
COEFF   0.043847,615,0
COEFF   -0.045452,258,0
COEFF   0.037258,343,0
COEFF   -0.036967,496,128
COEFF   0.037304,624,192
COEFF   -0.041067,566,0
COEFF   0.041438,566,128
COEFF   -0.042670,161,0
COEFF   0.033710,440,0
COEFF   0.037431,643,64
COEFF   -0.047058,710,64
COEFF   0.044537,643,0
COEFF   0.046069,599,0
COEFF   -0.037736,383,192
COEFF   0.039693,354,64
COEFF   0.039781,273,64
COEFF   -0.040667,626,192
COEFF   -0.041126,543,0
COEFF   -0.033652,539,0
COEFF   0.040555,455,0
COEFF   -0.039722,343,64
COEFF   0.043119,614,192
COEFF   -0.045721,100,0
COEFF   0.039185,642,128
COEFF   0.045253,569,0
COEFF   -0.037429,374,192
COEFF   0.036593,347,64
COEFF   0.033849,287,64
COEFF   -0.039906,299,192
COEFF   -0.033550,358,192
COEFF   0.038787,0,0
COEFF   -0.042125,129,64
COEFF   0.036003,159,0
COEFF   -0.034561,186,64
COEFF   0.037025,242,64
COEFF   0.036480,156,0
COEFF   -0.043927,184,192
COEFF   0.034313,290,128
COEFF   0.034125,624,64
COEFF   -0.035424,243,192
COEFF   0.036939,271,128
COEFF   -0.031548,296,0
COEFF   0.036485,297,128
COEFF   -0.034880,352,0
COEFF   0.033810,573,0
COEFF   0.036313,444,128
COEFF   -0.042458,304,0
COEFF   0.038349,783,192
COEFF   -0.043946,709,64
COEFF   0.041859,85,0
COEFF   -0.042350,122,64
COEFF   0.035866,10,192
COEFF   -0.042282,192,64
COEFF   0.039728,16,0
COEFF   -0.041866,717,0
COEFF   0.040117,560,64
COEFF   -0.040766,708,0
COEFF   0.038966,17,192
COEFF   -0.040634,594,192
COEFF   0.032269,218,128
COEFF   -0.038570,217,192
COEFF   0.034941,537,192
COEFF   -0.037114,249,0
COEFF   0.038920,700,192
COEFF   -0.040123,714,64
COEFF   0.038140,10,64
COEFF   -0.040048,663,128
COEFF   0.036619,758,0
COEFF   -0.039903,133,0
COEFF   -0.033035,327,0
COEFF   0.034526,356,0
COEFF   0.033784,431,128
COEFF   -0.035522,467,192
COEFF   0.033196,496,0
COEFF   0.033551,337,0
COEFF   -0.042716,489,192
COEFF   -0.036696,552,0
COEFF   0.038331,552,128
COEFF   0.034717,493,0
COEFF   -0.034553,466,0
COEFF   0.033907,439,0
COEFF   0.033693,655,0
COEFF   -0.037451,628,128
COEFF   -0.033840,384,128
COEFF   0.030371,485,128
COEFF   -0.033583,430,64
COEFF   0.029157,629,64
COEFF   0.034480,246,128
COEFF   -0.034530,656,192
COEFF   0.033308,184,64
COEFF   -0.031696,184,128
COEFF   0.031189,656,128
COEFF   -0.031416,235,64
COEFF   0.029581,428,0
COEFF   0.033995,488,128
COEFF   -0.033687,518,192
COEFF   0.032058,370,64
COEFF   -0.037583,343,128
COEFF   0.031931,687,128
COEFF   -0.035138,379,128
COEFF   0.031854,572,192
COEFF   -0.028619,570,192
COEFF   0.034690,542,128
COEFF   -0.032696,515,0
COEFF   0.029679,185,0
COEFF   0.032771,342,192
COEFF   -0.036587,231,0
COEFF   0.032884,486,128
COEFF   0.031550,329,0
COEFF   -0.033196,273,192
COEFF   0.041622,26,64
COEFF   -0.037590,277,0
COEFF   0.035806,700,128
COEFF   -0.037540,128,0
COEFF   -0.030427,328,192
COEFF   0.030048,300,192
COEFF   -0.030803,681,0
COEFF   0.033386,111,64
COEFF   -0.038021,638,0
COEFF   0.035279,85,192
COEFF   -0.037623,433,192
COEFF   0.030643,207,128
COEFF   -0.034482,208,192
COEFF   0.033410,181,0
COEFF   0.035887,758,192
COEFF   -0.040647,178,0
COEFF   0.027523,625,64
COEFF   -0.034714,596,128
COEFF   0.032027,597,192
COEFF   -0.031399,569,128
COEFF   0.030264,540,64
COEFF   -0.033280,512,192
COEFF   0.034157,232,64
COEFF   -0.033814,260,128
COEFF   0.034292,470,0
COEFF   0.032610,543,64
COEFF   0.029372,631,0
COEFF   -0.037939,605,64
COEFF   0.029270,289,64
COEFF   -0.029464,318,192
COEFF   0.027855,374,0
COEFF   0.034649,197,192
COEFF   -0.037701,221,0
COEFF   0.035732,671,128
COEFF   -0.036211,175,64
COEFF   0.032816,754,128
COEFF   -0.036389,711,64
COEFF   0.034446,114,192
COEFF   -0.035850,716,64
COEFF   0.034496,779,128
COEFF   -0.035694,377,128
COEFF   0.029663,324,0
COEFF   -0.029112,440,192
COEFF   0.037938,412,0
COEFF   0.032991,433,64
COEFF   -0.030837,515,64
COEFF   -0.024979,601,64
COEFF   0.029847,212,0
COEFF   -0.032396,211,128
COEFF   0.032195,238,64
COEFF   0.031078,416,128
COEFF   -0.036798,434,192
COEFF   0.028806,56,64
COEFF   -0.036452,592,0
COEFF   0.031567,623,192
COEFF   -0.031788,652,128
COEFF   0.030561,52,128
COEFF   -0.036676,715,64
COEFF   0.035186,560,192
COEFF   -0.036891,499,64
COEFF   0.032827,259,64
COEFF   -0.033411,313,0
COEFF   0.035541,471,128
COEFF   -0.032192,261,128
COEFF   -0.031159,320,192
COEFF   0.027076,180,128
COEFF   0.028915,241,0
COEFF   0.030742,5,64
COEFF   -0.035840,582,0
COEFF   0.029392,330,0
COEFF   -0.030278,538,0
COEFF   0.031587,538,128
COEFF   -0.030765,331,128
COEFF   0.035909,726,0
COEFF   -0.035073,714,128
COEFF   0.033730,670,192
COEFF   -0.034315,710,128
COEFF   0.032929,760,192
COEFF   -0.033705,164,0
COEFF   0.031878,20,0
COEFF   -0.033934,508,0
COEFF   0.030723,481,64
COEFF   -0.032441,509,0
COEFF   0.027374,509,192
COEFF   -0.030843,305,0
COEFF   0.032788,698,192
COEFF   -0.033179,229,0
COEFF   0.030958,27,64
COEFF   -0.032503,125,128
COEFF   -0.029379,241,128
COEFF   0.026473,268,128
COEFF   0.023143,526,192
COEFF   -0.031714,312,0
COEFF   0.031056,532,128
COEFF   -0.032311,664,64
COEFF   0.030379,643,128
COEFF   -0.032004,360,0
COEFF   0.030386,303,128
COEFF   -0.030707,490,128
COEFF   0.028940,485,0
COEFF   -0.029864,458,0
COEFF   0.029457,431,64
COEFF   -0.029864,404,64
COEFF   0.032863,376,192
COEFF   -0.030914,324,128
COEFF   0.026883,326,0
COEFF   0.030473,315,64
COEFF   -0.024839,687,0
COEFF   0.028762,730,192
COEFF   -0.032131,497,192
COEFF   0.027218,469,128
COEFF   -0.027038,455,192
COEFF   0.026133,511,0
COEFF   -0.028221,484,192
COEFF   0.028767,84,192
COEFF   0.033967,457,0
COEFF   -0.031125,541,192
COEFF   0.026644,543,192
COEFF   -0.027747,377,64
COEFF   0.025594,214,64
COEFF   -0.026921,270,0
COEFF   0.023728,321,128
COEFF   -0.026629,293,64
COEFF   0.028267,266,128
COEFF   0.026996,182,0
COEFF   -0.027792,185,128
COEFF   -0.024431,551,128
COEFF   0.028053,552,64
COEFF   0.024489,271,0
COEFF   0.024038,189,128
COEFF   -0.030181,330,192
COEFF   0.030306,330,64
COEFF   -0.028191,189,0
COEFF   0.029723,160,0
COEFF   -0.026143,567,64
COEFF   0.027024,597,64
COEFF   -0.025149,598,128
COEFF   0.024235,155,128
COEFF   -0.028382,180,64
COEFF   -0.022622,319,128
COEFF   0.024091,603,128
COEFF   -0.025441,602,64
COEFF   0.022339,317,0
COEFF   -0.030532,317,64
COEFF   0.024901,344,0
COEFF   0.027182,348,128
COEFF   -0.021882,288,128
COEFF   0.029340,262,128
COEFF   0.022085,599,192
COEFF   -0.022595,267,64
COEFF   -0.023629,183,192
COEFF   0.021550,635,128
COEFF   -0.029748,691,0
COEFF   0.030355,41,64
COEFF   -0.031972,507,0
COEFF   0.030848,23,64
COEFF   -0.030960,333,0
COEFF   0.029494,616,64
COEFF   -0.030899,713,128
COEFF   0.029554,57,128
COEFF   -0.030985,163,128
COEFF   0.029093,23,192
COEFF   -0.030796,527,0
COEFF   0.025598,581,192
COEFF   -0.028690,535,0
COEFF   0.028926,112,128
COEFF   -0.029361,102,64
COEFF   0.028393,595,192
COEFF   -0.022454,624,0
COEFF   0.024857,568,128
COEFF   -0.023774,127,64
COEFF   0.024952,11,0
COEFF   -0.031606,304,64
COEFF   0.027855,22,128
COEFF   -0.030497,664,0
COEFF   0.027435,21,64
COEFF   -0.030018,132,64
COEFF   0.024840,399,192
COEFF   -0.027458,371,192
COEFF   0.026740,109,192
COEFF   -0.031037,461,64
COEFF   0.023110,460,0
COEFF   -0.023074,542,192
COEFF   0.022157,512,64
COEFF   -0.024541,568,192
COEFF   0.026034,303,0
COEFF   0.024897,211,0
COEFF   0.021951,153,64
COEFF   -0.025494,235,192
COEFF   0.024378,29,128
COEFF   -0.031016,148,64
COEFF   0.027529,32,64
COEFF   -0.029501,220,64
COEFF   0.027334,218,192
COEFF   -0.026967,275,0
COEFF   0.026623,398,0
COEFF   -0.024220,400,192
COEFF   0.022443,263,64
COEFF   0.023890,24,0
COEFF   -0.032526,313,128
COEFF   0.028759,20,128
COEFF   -0.029708,712,128
COEFF   0.028483,115,128
COEFF   -0.028928,709,128
COEFF   0.028065,83,128
COEFF   -0.028939,715,128
COEFF   0.028033,9,64
COEFF   -0.027537,163,64
COEFF   0.025162,140,64
COEFF   -0.027337,688,0
COEFF   0.026454,661,128
COEFF   -0.028041,124,128
COEFF   -0.024396,182,64
COEFF   0.023402,150,64
COEFF   -0.028240,177,128
COEFF   0.025431,658,192
COEFF   -0.026529,657,192
COEFF   0.023405,654,64
COEFF   -0.023742,215,64
COEFF   0.026449,215,0
COEFF   0.024403,543,128
COEFF   -0.026809,464,0
COEFF   0.030010,437,0
COEFF   -0.026899,487,0
COEFF   0.025308,57,192
COEFF   -0.029177,651,0
COEFF   0.023016,652,0
COEFF   -0.023586,378,0
COEFF   0.025389,404,128
COEFF   0.024195,570,0
COEFF   -0.022497,214,128
COEFF   0.025428,215,192
COEFF   -0.025323,130,128
COEFF   0.025448,443,64
COEFF   -0.026930,387,128
COEFF   0.027150,1,128
COEFF   -0.027479,692,0
COEFF   0.026402,25,128
COEFF   -0.027091,563,0
COEFF   0.026108,139,128
COEFF   -0.026814,221,64
COEFF   0.025881,112,64
COEFF   -0.026689,710,192
COEFF   0.025946,24,64
COEFF   -0.026447,741,0
COEFF   0.025766,702,192
COEFF   -0.026591,408,192
COEFF   0.023181,297,64
COEFF   -0.023011,322,64
COEFF   0.023147,266,192
COEFF   -0.020749,300,0
COEFF   0.021705,329,64
COEFF   -0.022424,524,192
COEFF   0.023965,496,64
COEFF   -0.025251,494,128
COEFF   0.023505,130,64
COEFF   -0.025566,469,192
COEFF   0.021740,442,0
COEFF   0.021484,547,0
COEFF   0.025343,658,128
COEFF   -0.021315,569,192
COEFF   -0.019818,237,0
COEFF   -0.021535,480,0
COEFF   0.024167,53,0
COEFF   -0.027459,147,0
COEFF   0.025036,52,0
COEFF   -0.026711,713,192
COEFF   0.025898,781,0
COEFF   -0.026624,662,192
COEFF   0.023420,33,64
COEFF   -0.025476,620,64
COEFF   0.024009,701,192
COEFF   -0.025479,313,64
COEFF   0.021908,370,128
COEFF   -0.023386,343,192
COEFF   0.022365,661,192
COEFF   -0.024542,432,128
COEFF   0.021807,241,192
COEFF   -0.020284,655,64
COEFF   0.021859,602,192
COEFF   -0.023821,549,192
COEFF   0.023293,522,0
COEFF   0.027709,407,192
COEFF   -0.023702,468,192
COEFF   -0.024900,491,0
COEFF   0.023325,436,64
COEFF   -0.025258,380,192
COEFF   0.025228,413,128
COEFF   0.021681,382,192
COEFF   -0.022601,465,192
COEFF   -0.020434,550,0
COEFF   0.026588,494,0
COEFF   -0.021725,319,0
COEFF   0.020332,428,64
COEFF   -0.020547,288,0
COEFF   0.023365,316,128
COEFF   -0.022143,124,64
COEFF   0.024493,605,192
COEFF   -0.021799,261,64
COEFF   0.021483,415,64
COEFF   -0.025339,387,0
COEFF   0.021936,443,0
COEFF   -0.021827,583,0
COEFF   0.027170,29,192
COEFF   -0.026544,121,0
COEFF   0.022777,19,0
COEFF   -0.026874,162,192
COEFF   0.024533,83,192
COEFF   -0.026297,717,64
COEFF   0.025532,728,192
COEFF   -0.026044,406,192
COEFF   0.021089,651,64
COEFF   -0.024751,593,0
COEFF   0.024791,565,128
COEFF   -0.024273,248,64
COEFF   0.024565,698,128
COEFF   -0.025799,680,128
COEFF   0.024343,275,128
COEFF   -0.023548,190,0
COEFF   0.024634,189,64
COEFF   -0.024043,159,128
COEFF   0.023441,158,0
COEFF   -0.020416,187,0
COEFF   0.023025,186,0
COEFF   0.021876,699,192
COEFF   -0.025784,103,64
COEFF   0.024069,60,192
COEFF   -0.025398,742,0
COEFF   0.024768,111,128
COEFF   -0.024904,593,64
COEFF   -0.019431,523,128
COEFF   0.021139,56,0
COEFF   -0.024900,610,64
COEFF   0.023061,21,192
COEFF   -0.024809,714,192
COEFF   0.024135,701,128
COEFF   -0.023931,708,64
COEFF   0.023239,726,192
[0] guessed 9890 out of 10000 (98.900000%)
[0] Test Error = 0.011000
[1] Coefficients:
COEFF   1.033479,559,0
COEFF   -0.769349,437,0
COEFF   0.641028,350,192
COEFF   0.541306,489,192
COEFF   -0.445930,375,0
COEFF   0.441087,670,0
COEFF   -0.515375,234,0
COEFF   -0.319372,458,0
COEFF   0.332478,133,192
COEFF   -0.376519,523,0
COEFF   -0.288891,354,0
COEFF   0.297020,678,192
COEFF   0.302260,407,128
COEFF   -0.265778,183,0
COEFF   0.243744,323,192
COEFF   -0.218913,270,0
COEFF   -0.223618,180,0
COEFF   -0.207628,488,0
COEFF   -0.220613,373,0
COEFF   0.243316,621,64
COEFF   -0.227689,511,0
COEFF   -0.209322,628,0
COEFF   0.202435,436,192
COEFF   -0.206852,521,0
COEFF   0.180471,130,0
COEFF   -0.205040,383,0
COEFF   0.163385,69,192
COEFF   -0.185254,273,0
COEFF   -0.176032,575,0
COEFF   0.174833,294,128
COEFF   -0.127373,205,0
COEFF   0.165888,162,192
COEFF   -0.162576,484,0
COEFF   0.142604,634,64
COEFF   -0.124482,466,0
COEFF   -0.144150,212,0
COEFF   0.131553,436,128
COEFF   -0.114793,346,0
COEFF   0.134081,127,0
COEFF   -0.126072,150,0
COEFF   0.150226,72,64
COEFF   -0.135584,204,0
COEFF   0.111980,578,192
COEFF   -0.112253,538,0
COEFF   0.138348,161,64
COEFF   -0.125176,271,0
COEFF   -0.118937,210,0
COEFF   0.109787,379,192
COEFF   -0.125984,487,0
COEFF   -0.118873,629,0
COEFF   0.101732,433,192
COEFF   -0.101299,515,0
COEFF   -0.102424,401,0
COEFF   0.124242,625,192
COEFF   0.101457,238,192
COEFF   -0.093740,576,0
COEFF   0.097744,519,192
COEFF   -0.100227,411,0
COEFF   0.109820,73,192
COEFF   -0.117702,301,0
COEFF   -0.108289,547,0
COEFF   0.101009,575,192
COEFF   -0.093949,548,0
COEFF   -0.091227,215,0
COEFF   0.105158,297,192
COEFF   -0.090442,149,0
COEFF   -0.120053,324,0
COEFF   0.085803,548,128
COEFF   -0.098416,467,0
COEFF   0.098256,651,64
COEFF   -0.093561,539,0
COEFF   -0.099234,265,0
COEFF   0.103866,293,192
COEFF   -0.076090,214,0
COEFF   -0.087763,209,0
COEFF   0.084876,182,64
COEFF   -0.090066,179,0
COEFF   0.087266,381,64
COEFF   -0.076145,319,0
COEFF   0.085282,522,192
COEFF   -0.103233,274,0
COEFF   0.091058,620,192
COEFF   -0.102133,260,0
COEFF   0.097784,235,192
COEFF   -0.093230,123,128
COEFF   0.089394,636,192
COEFF   -0.089227,493,128
COEFF   0.078352,465,0
COEFF   -0.079069,436,0
COEFF   -0.080460,469,0
COEFF   0.090251,69,128
COEFF   -0.087949,439,0
COEFF   -0.080401,241,0
COEFF   0.078989,241,192
COEFF   0.064018,462,192
COEFF   -0.084619,489,128
COEFF   -0.071806,520,0
COEFF   0.074210,492,192
COEFF   -0.088787,402,64
COEFF   0.072035,596,192
COEFF   -0.074920,244,0
COEFF   -0.080023,574,0
COEFF   0.102062,546,128
COEFF   -0.068528,549,64
COEFF   0.075164,577,192
COEFF   -0.076061,232,0
COEFF   0.083862,620,128
COEFF   -0.089904,148,0
COEFF   0.078431,606,128
COEFF   0.071453,351,192
COEFF   -0.070907,602,0
COEFF   -0.067561,329,0
COEFF   0.084460,69,64
COEFF   -0.083842,123,192
COEFF   -0.075254,378,0
COEFF   0.070346,406,192
COEFF   0.069371,603,128
COEFF   -0.072259,604,0
COEFF   -0.061766,241,128
COEFF   -0.062481,350,128
COEFF   0.071959,267,192
COEFF   -0.072293,238,0
COEFF   -0.082362,316,0
COEFF   0.072925,321,192
COEFF   -0.061476,405,0
COEFF   -0.069200,510,0
COEFF   0.074776,70,0
COEFF   -0.074733,714,0
COEFF   0.069308,405,192
COEFF   -0.072402,432,0
COEFF   0.065782,242,128
COEFF   -0.074846,596,0
COEFF   0.073170,595,192
COEFF   -0.079501,711,0
COEFF   0.075852,641,128
COEFF   -0.080584,465,128
COEFF   0.061390,409,64
COEFF   -0.064416,408,0
COEFF   -0.071882,537,0
COEFF   0.070412,613,192
COEFF   -0.071599,441,0
COEFF   0.066933,74,0
COEFF   -0.071009,710,0
COEFF   0.066115,262,192
COEFF   -0.066172,263,0
COEFF   0.063949,292,192
COEFF   0.068009,490,64
COEFF   -0.060193,320,0
COEFF   0.059403,375,64
COEFF   -0.066580,156,128
COEFF   0.057364,603,192
COEFF   -0.068316,686,0
COEFF   0.060943,621,128
COEFF   -0.077362,151,64
COEFF   0.059141,181,192
COEFF   -0.060518,272,0
COEFF   -0.069901,237,0
COEFF   0.058453,237,192
COEFF   -0.058741,577,0
COEFF   0.061418,576,192
COEFF   -0.060498,152,64
COEFF   -0.060156,239,0
COEFF   0.063348,295,192
COEFF   -0.055927,431,0
COEFF   0.063509,405,128
COEFF   0.062187,409,0
COEFF   -0.055168,325,0
COEFF   0.071821,352,128
